0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.624614018468641007e+04
4.166666666666666435e-02,1.720806357774033313e+04
6.250000000000000000e-02,1.633870910109475517e+04
8.333333333333332871e-02,1.448751692869857288e+04
1.041666666666666574e-01,1.427582716261070891e+04
1.250000000000000000e-01,1.514758899572740484e+04
1.458333333333333148e-01,1.609452381201248136e+04
1.666666666666666574e-01,1.352746788167276827e+04
1.875000000000000000e-01,1.285026736115908352e+04
2.083333333333333148e-01,1.617548251768214686e+04
2.291666666666666574e-01,1.553526179683949158e+04
2.500000000000000000e-01,1.270601125827526630e+04
2.708333333333333148e-01,1.297683418214304402e+04
2.916666666666666297e-01,1.612752840404448943e+04
3.125000000000000000e-01,1.568296059299821354e+04
3.333333333333333148e-01,1.268760481897827049e+04
3.541666666666666297e-01,1.306324798784578888e+04
3.750000000000000000e-01,1.612539377711541601e+04
3.958333333333333148e-01,1.530761304749157716e+04
4.166666666666666297e-01,1.273065220242657597e+04
4.375000000000000000e-01,1.354855073963959148e+04
4.583333333333333148e-01,1.612763231811237711e+04
4.791666666666666297e-01,1.492728438258618189e+04
5.000000000000000000e-01,1.269382822592268712e+04
5.208333333333332593e-01,1.396148030066089996e+04
5.416666666666666297e-01,1.596813639313741805e+04
5.625000000000000000e-01,1.451449845288914003e+04
5.833333333333332593e-01,1.279913612962014304e+04
6.041666666666666297e-01,1.442368601133780612e+04
6.250000000000000000e-01,1.614106531784412800e+04
6.458333333333332593e-01,1.441889012729513706e+04
6.666666666666666297e-01,1.269886725784453301e+04
6.875000000000000000e-01,1.442142530097953204e+04
7.083333333333332593e-01,1.603462790431998656e+04
7.291666666666666297e-01,1.420950332560361130e+04
7.500000000000000000e-01,1.270555731202653260e+04
7.708333333333332593e-01,1.442676184049141739e+04
7.916666666666666297e-01,1.614493372511900088e+04
8.125000000000000000e-01,1.442343028976558344e+04
8.333333333333332593e-01,1.270369583077004791e+04
8.541666666666666297e-01,1.442461209304452859e+04
8.750000000000000000e-01,1.614296615856922654e+04
8.958333333333332593e-01,1.442382520872051100e+04
9.166666666666666297e-01,1.278927587041070728e+04
9.375000000000000000e-01,1.442469649889993161e+04
9.583333333333332593e-01,1.614219858886612201e+04
9.791666666666666297e-01,1.442562732339441936e+04
1.000000000000000000e+00,1.281120090569842432e+04
1.020833333333333259e+00,1.442516532705188001e+04
1.041666666666666519e+00,1.614207697387646476e+04
1.062500000000000000e+00,1.442806335238851534e+04
1.083333333333333259e+00,1.292605309248591220e+04
1.104166666666666519e+00,1.442811625866198665e+04
1.125000000000000000e+00,1.614514527286577868e+04
1.145833333333333259e+00,1.420039408045672099e+04
1.166666666666666519e+00,1.292867923271929249e+04
1.187500000000000000e+00,1.439101395399799003e+04
1.208333333333333259e+00,1.587098021992666690e+04
1.229166666666666519e+00,1.443631303088173445e+04
1.250000000000000000e+00,1.280895903771704252e+04
1.270833333333333259e+00,1.441214185071850443e+04
1.291666666666666519e+00,1.580762200255453718e+04
1.312500000000000000e+00,1.443334295484844188e+04
1.333333333333333259e+00,1.301683391801408652e+04
1.354166666666666519e+00,1.443369953503074794e+04
1.375000000000000000e+00,1.580217569617195477e+04
1.395833333333333259e+00,1.443323871766954471e+04
1.416666666666666519e+00,1.303291930072057585e+04
1.437500000000000000e+00,1.443427990539017992e+04
1.458333333333333259e+00,1.589789965887961080e+04
1.479166666666666519e+00,1.443926707992768570e+04
1.500000000000000000e+00,1.302604220046864430e+04
1.520833333333333259e+00,1.443495765678705720e+04
1.541666666666666519e+00,1.587624938992590978e+04
1.562500000000000000e+00,1.448464926477799236e+04
1.583333333333333259e+00,1.306505539944274642e+04
1.604166666666666519e+00,1.443437427822805330e+04
1.625000000000000000e+00,1.588929240291146562e+04
1.645833333333333259e+00,1.443420976443708059e+04
1.666666666666666519e+00,1.280397605926758843e+04
1.687500000000000000e+00,1.443181373708876345e+04
1.708333333333333259e+00,1.614824196198869322e+04
1.729166666666666519e+00,1.410072207474026800e+04
1.750000000000000000e+00,1.285102210498779095e+04
1.770833333333333259e+00,1.443490905219199340e+04
1.791666666666666519e+00,1.615037811239172879e+04
1.812500000000000000e+00,1.443394697683263439e+04
1.833333333333333259e+00,1.271503249097177832e+04
1.854166666666666519e+00,1.461398209914576364e+04
1.875000000000000000e+00,1.615181348525941576e+04
1.895833333333333259e+00,1.443419377757383700e+04
1.916666666666666519e+00,1.271465217275425675e+04
1.937500000000000000e+00,1.443140055591151395e+04
1.958333333333333259e+00,1.612376976117846061e+04
1.979166666666666519e+00,1.435401445930699992e+04
2.000000000000000000e+00,1.271344888888716741e+04
2.020833333333333037e+00,1.443182008930163647e+04
2.041666666666666519e+00,1.583972754992464252e+04
2.062500000000000000e+00,1.425194036174986832e+04
2.083333333333333037e+00,1.293035154985108238e+04
2.104166666666666519e+00,1.443778846765079652e+04
2.125000000000000000e+00,1.615374400415485434e+04
2.145833333333333037e+00,1.443301032320072045e+04
2.166666666666666519e+00,1.271263558641467898e+04
2.187500000000000000e+00,1.443209605294596622e+04
2.208333333333333037e+00,1.615027382548174501e+04
2.229166666666666519e+00,1.443057076825141849e+04
2.250000000000000000e+00,1.271094310435983425e+04
2.270833333333333037e+00,1.443124258945757538e+04
2.291666666666666519e+00,1.607104727696664122e+04
2.312500000000000000e+00,1.438134103204769781e+04
2.333333333333333037e+00,1.271332894369144924e+04
2.354166666666666519e+00,1.443303856767186880e+04
2.375000000000000000e+00,1.615116654930504956e+04
2.395833333333333037e+00,1.427159255186366863e+04
2.416666666666666519e+00,1.279724526394185887e+04
2.437500000000000000e+00,1.443502777801041520e+04
2.458333333333333037e+00,1.615205674571647614e+04
2.479166666666666519e+00,1.443418186591173799e+04
2.500000000000000000e+00,1.271496485849644159e+04
2.520833333333333037e+00,1.443188162419368382e+04
2.541666666666666519e+00,1.614901521392540963e+04
2.562500000000000000e+00,1.443286600530140640e+04
2.583333333333333037e+00,1.299106620718260820e+04
2.604166666666666519e+00,1.443316652793133471e+04
2.625000000000000000e+00,1.608015125667241591e+04
2.645833333333333037e+00,1.443556043301611135e+04
2.666666666666666519e+00,1.271626456933294685e+04
