0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,-8.958038122294240679e-01
4.166666666666666435e-02,-4.458143062365033105e-02
6.250000000000000000e-02,7.738502754802232264e-01
8.333333333333332871e-02,-2.330268554742029319e-02
1.041666666666666574e-01,-7.815662705903476670e-01
1.250000000000000000e-01,-5.234235770339185079e-03
1.458333333333333148e-01,7.676072107185732962e-01
1.666666666666666574e-01,2.986591154809620230e-03
1.875000000000000000e-01,-7.477973991055484326e-01
2.083333333333333148e-01,2.757898110060860719e-02
2.291666666666666574e-01,7.892978150455347564e-01
2.500000000000000000e-01,3.964060789747300695e-02
2.708333333333333148e-01,-7.250273655748551427e-01
2.916666666666666297e-01,4.780417000201145350e-02
3.125000000000000000e-01,8.196918599809938089e-01
3.333333333333333148e-01,6.984739903463485500e-02
3.541666666666666297e-01,-7.025863784478036944e-01
3.750000000000000000e-01,6.784312129803696245e-02
3.958333333333333148e-01,8.442171753243155052e-01
4.166666666666666297e-01,9.903849520933596939e-02
4.375000000000000000e-01,-7.079877757551442663e-01
4.583333333333333148e-01,4.932131455722699176e-02
4.791666666666666297e-01,8.246950964806030182e-01
5.000000000000000000e-01,8.243802922343815287e-02
5.208333333333332593e-01,-6.942128079434359833e-01
5.416666666666666297e-01,7.509745459107106114e-02
5.625000000000000000e-01,7.422800404977534239e-01
5.833333333333332593e-01,-6.120269869566957732e-03
6.041666666666666297e-01,-7.452702410911120623e-01
6.250000000000000000e-01,2.472786642396573864e-02
6.458333333333332593e-01,7.906055320895584160e-01
6.666666666666666297e-01,4.785883985066130553e-02
6.875000000000000000e-01,-7.000054526303041147e-01
7.083333333333332593e-01,5.708603068773379641e-02
7.291666666666666297e-01,6.455960413372729967e-01
7.500000000000000000e-01,-9.193192738086999882e-02
7.708333333333332593e-01,-8.436649464533743092e-01
7.916666666666666297e-01,-8.509075754811912251e-02
8.125000000000000000e-01,6.915176577265536029e-01
8.333333333333332593e-01,-4.404670329650475780e-02
8.541666666666666297e-01,-7.979931374777754494e-01
8.750000000000000000e-01,-4.224988398185658411e-02
8.958333333333332593e-01,7.369704063692398277e-01
9.166666666666666297e-01,1.217712302753720666e-03
9.375000000000000000e-01,-7.540248071279105346e-01
9.583333333333332593e-01,1.811662839416805504e-03
9.791666666666666297e-01,7.787973933208618416e-01
1.000000000000000000e+00,3.772401068608324803e-02
1.020833333333333259e+00,-7.151327273569805243e-01
1.041666666666666519e+00,4.180593872067620009e-02
1.062500000000000000e+00,8.190949770577846678e-01
1.083333333333333259e+00,7.889718173675203117e-02
1.104166666666666519e+00,-6.723274712090356875e-01
1.125000000000000000e+00,9.187170781731526792e-02
1.145833333333333259e+00,6.540914494296744541e-01
1.166666666666666519e+00,-9.907944082256320284e-02
1.187500000000000000e+00,-8.405170618740245292e-01
1.208333333333333259e+00,-7.584433875970494898e-02
1.229166666666666519e+00,6.943038483092280888e-01
1.250000000000000000e+00,-4.865848936614397546e-02
1.270833333333333259e+00,-8.070417892443840779e-01
1.291666666666666519e+00,-6.578818686065207588e-02
1.312500000000000000e+00,7.194281720286952453e-01
1.333333333333333259e+00,-1.523387549307278488e-02
1.354166666666666519e+00,-7.768169300130493005e-01
1.375000000000000000e+00,-3.621450469314158038e-02
1.395833333333333259e+00,7.531985150208496682e-01
1.416666666666666519e+00,1.673512240946165019e-02
1.437500000000000000e+00,-7.482501303929265379e-01
1.458333333333333259e+00,-5.877828865396034219e-03
1.479166666666666519e+00,7.872653408742160686e-01
1.500000000000000000e+00,4.538706835265562956e-02
1.520833333333333259e+00,-7.151102461447087499e-01
1.541666666666666519e+00,3.630766424598791398e-02
1.562500000000000000e+00,8.080184735900605153e-01
1.583333333333333259e+00,5.629959351659322153e-02
1.604166666666666519e+00,-6.951822707604309315e-01
1.625000000000000000e+00,6.168870418394892252e-02
